Date,Commodity,Price,Unit,File_Source
2019-11,Tomato,7.1,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 11 - 2019.pdf
2019-11,Unpacked Buffalo butter,106.2,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 11 - 2019.pdf
2019-11,Unpacked Halva,40.97,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 11 - 2019.pdf
2019-11,Unpacked Imported Cattle’s Butter,111.38,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 11 - 2019.pdf
2019-11,Unpacked Molases,11.99,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 11 - 2019.pdf
2019-11,Unpacked Pasta,8.07,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 11 - 2019.pdf
2019-11,Unpacked Rice,9.92,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 11 - 2019.pdf
2019-11,Unpacked Tahina,48.55,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 11 - 2019.pdf
2019-11,Unpacked Wheat Flour,7.32,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 11 - 2019.pdf
2019-11,Yellow Currot without leaps,7.2,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 11 - 2019.pdf
2019-11,Young age bufalo with bones,138,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 11 - 2019.pdf
2019-12,Apricot Jam,11.09,340 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Black Pepper Grain,108.32,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Broad Beans,28.94,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Bufalo Buter,97.26,850 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Catefish,19.93,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Citrus,15.09,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Corindar,24.12,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Corn Oil,28.46,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Coton Sed Oil,20.72,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Crushed Beans,24.89,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Crushed Lentil,18.54,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Cumin,79.19,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Domestic Chicken,38.31,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Domestic Duck,48.82,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Dry Beans,29.62,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Eggplant,5,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Farm Chese,27.02,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Farm Chicken,25.42,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Fresh Milk,14.52,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Frozen Macaroni fish,26.88,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Frozen Macril fish,47.59,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Garlic,21.68,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Gren Beans,11.24,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Gren Paper,5.92,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Guava,8,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Imported frozen bufalo meat,77.38,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Lentil,24.78,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Mandarin,6.03,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Medium size Cabbag,8.03,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Medium size Cucumber,12.06,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Medium size Pidgeon,60.3,pair,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Medium size farm Egg,1.65,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Mulet Fish,65.03,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Navel Oranges,6.76,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Nesto Chese,9.74,pieces,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Normal Wheat,7.14,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Old Roumi Cheese,108.7,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Onion,7.82,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Pack of Tea,4.36,40 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Packed Honey,17.76,250 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Packed Sugar,14.01,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Packed White Rice,17.23,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Potato,10.36,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Shep meat with bones,133.85,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Smal size Squash,7.72,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Small size Banana,17.98,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Stored Full Crиme White Cheese,57.57,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Sun Flower Oil,24.58,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Tilapia Fish,32.24,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Tomato,7.1,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Unpacked Buffalo butter,106.2,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Unpacked Halva,40.97,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Unpacked Imported Cattle’s Butter,110.62,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Unpacked Molases,11.99,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Unpacked Pasta,8.07,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Unpacked Rice,9.92,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Unpacked Tahina,48.55,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Unpacked Wheat Flour,7.36,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Yelow Curot without leaps,7.53,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2019-12,Young age bufalo with bones,137.06,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 12 - 2019.pdf
2020-01,Apricot Jam,11.09,340 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Black Pepper Grain,105.22,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Broad Beans,30.21,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Bufalo Buter,97.26,850 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Catefish,19.93,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Citrus,14.02,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Corindar,24.12,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Corn Oil,28.46,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Coton Sed Oil,20.72,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Crushed Beans,25.03,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Crushed Lentil,18.54,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Cumin,79.19,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Domestic Chicken,39.64,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Domestic Duck,49.66,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Dry Beans,29.62,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Eggplant,7.24,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Farm Chese,27.02,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Farm Chicken,28.21,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Fresh Milk,14.52,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Frozen Macaroni fish,26.88,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Frozen Macril fish,47.59,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Garlic,21.68,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Gren Beans,11.86,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Gren Paper,7.29,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Guava,9.13,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Imported frozen bufalo meat,77.38,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Lentil,24.78,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Mandarin,5.46,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Medium size Cabbag,9.46,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Medium size Cucumber,10.56,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Medium size Pidgeon,60.3,pair,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Medium size farm Egg,1.65,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Mulet Fish,65.95,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Navel Oranges,6.54,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Nesto Chese,9.74,pieces,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Normal Wheat,7.14,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Old Roumi Cheese,108.7,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Onion,8.39,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Pack of Tea,4.36,40 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Packed Honey,17.76,250 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Packed Sugar,14.01,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Packed White Rice,17.23,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Potato,10.69,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Shep meat with bones,134.3,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Smal size Squash,7.09,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Small size Banana,15.48,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Stored Full Crиme White Cheese,57.57,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Sun Flower Oil,23.38,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Tilapia Fish,32.91,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Tomato,7.2,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Unpacked Buffalo butter,106.2,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Unpacked Halva,40.97,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Unpacked Imported Cattle’s Butter,110.62,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Unpacked Molases,11.99,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Unpacked Pasta,8.07,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Unpacked Rice,9.92,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Unpacked Tahina,48.55,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Unpacked Wheat Flour,7.4,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Yelow Curot without leaps,7.13,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-01,Young age bufalo with bones,137.76,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 1 - 2020.pdf
2020-02,(net meat)Midle age bufalo & catle,125.87,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Apricot Jam,11.09,340 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Black Pepper Grain,100.07,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Broad Beans,33.42,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Buffalo Butter,97.26,850 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Catefish,19.93,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Citrus,14.02,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Corindar,24.12,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Corn Oil,28.46,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Coton Sed Oil,20.72,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Crushed Beans,22.57,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Crushed Lentil,18.54,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Cumin,78.89,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Domestic Chicken,40.93,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Domestic Duck,49.66,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Domestic frozen slaughtered white chicken,48.72,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Dry Beans,29.62,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Eggplant,7.24,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Farm Cheese,27.02,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Farm Chicken,28.21,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Fresh Milk,14.52,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Frozen Macaroni fish,26.88,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Frozen Macrill fish,48.29,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Garlic,21.68,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Green Papper,7.29,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Gren Beans,13.69,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Guava,9.13,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
2020-02,Imported frozen bufalo meat,77.38,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2020.pdf
